retained_path,sha256,size_bytes,source_aliases,source_duplicate_count
.local-reference-library/homomorphic-research/Randoms/abadi2016.pdf,d07223cf35ef62f99366ec998b15a8abf1180fe1f0a3d565495d29ebcb19a590,714624,Homomorphic/Theory/Randoms/abadi2016.pdf,1
.local-reference-library/homomorphic-research/Randoms/an-efficient-approach-based-on-privacy-preserving-deep-learning-for-satellite-image.pdf,6a2773095dcd92d05fdc5ed3efb338fbc39667eb296c730cc7ab77e4d6e93f33,6580952,Homomorphic/Theory/Randoms/an-efficient-approach-based-on-privacy-preserving-deep-learning-for-satellite-image.pdf,1
.local-reference-library/homomorphic-research/Randoms/computers-08-00003.pdf,4aab39d467300215ba6dc6ebb8f74c0e0c7caf5fab4c616ab8cd58ab189f362b,8641316,Homomorphic/Theory/Randoms/computers-08-00003.pdf,1
.local-reference-library/homomorphic-research/Randoms/document.pdf,33d1ba5bc98c3b044dc81303cead89403deb13ccf362ee7558802b895b4432ea,491430,Homomorphic/Theory/Randoms/document.pdf,1
.local-reference-library/homomorphic-research/Randoms/Encrypted federated learning for secure decentralized.pdf,20134080e4663f6c3905fe2b7c141d3fdb4682d6fa8b1e8dcbedbdb736349347,1665822,Homomorphic/Theory/Randoms/Encrypted federated learning for secure decentralized.pdf,1
.local-reference-library/homomorphic-research/Randoms/Homomorphic_Encryption-based_Privacy-preserving_Federated_Learning_in_IoT-enabled_Healthcare_System.pdf,b9159167cb265f73cbf0e63ef275eac7d1e73dbbe8beccbde1b79888769651bd,1892592,Homomorphic/Theory/Randoms/Homomorphic_Encryption-based_Privacy-preserving_Federated_Learning_in_IoT-enabled_Healthcare_System.pdf,1
.local-reference-library/homomorphic-research/Randoms/Homomorphic_Encryption_Based_Privacy-Preservation_.pdf,9d1486a6051ff27d98312a732bfb3716753a83effc4b4376078fe1b224950c1f,2109817,Homomorphic/Theory/Randoms/Homomorphic_Encryption_Based_Privacy-Preservation_.pdf | Homomorphic/Theory/Περασμένα σε LaTeX/Homomorphic Encryption/applsci-11-08757-v2.pdf,2
.local-reference-library/homomorphic-research/Randoms/lin2020.pdf,ecd8de122e991d5505ec3f2d2fef40068bf6b07211f27781fce5fc8622a91a61,1809580,Homomorphic/Theory/Randoms/lin2020.pdf,1
.local-reference-library/homomorphic-research/Randoms/mcmahan17a.pdf,a7a8e2e3e437855c1efb53fe8f35f645eae7735fe9b6ac1f656a62004dbf5146,763853,Homomorphic/Theory/Randoms/mcmahan17a.pdf,1
.local-reference-library/homomorphic-research/Randoms/Privacy Preservation of Data-Driven Models in Smart.pdf,79b3302aad36dca9ea862e21d15e2799be6dad980fc8c47bf98434152ac102e4,1756175,Homomorphic/Theory/Randoms/Privacy Preservation of Data-Driven Models in Smart.pdf,1
.local-reference-library/homomorphic-research/Randoms/remotesensing-14-04631-v2.pdf,11b9ff8c9b7523281e70098901b0ab2e945e7a0241700821e461b20061acc876,3049048,Homomorphic/Theory/Randoms/remotesensing-14-04631-v2.pdf,1
.local-reference-library/homomorphic-research/Randoms/s12910-022-00852-2.pdf,090409cf2328a22ed4da7bf13aaa666649c62076ce5c85ffc30606e4fde0c0ba,1193077,Homomorphic/Theory/Randoms/s12910-022-00852-2.pdf,1
.local-reference-library/homomorphic-research/Randoms/s13389-022-00299-6.pdf,9e080501db394878fff70df8706752d055d5ef4b461a3c6bbcda7c7765ce8afe,973207,Homomorphic/Theory/Randoms/s13389-022-00299-6.pdf,1
.local-reference-library/homomorphic-research/Randoms/s42256-020-0186-1.pdf,f18cc62557eca51c674fb680dc4f0a9a452aba3e0f21d6e5471cbe7278055a83,1163893,Homomorphic/Theory/Randoms/s42256-020-0186-1.pdf,1
.local-reference-library/homomorphic-research/Randoms/s42256-021-00337-8.pdf,c90b00145233b06cf4749ee40db95f646b92e6e195fb068f5b37bedc239436dc,3286711,Homomorphic/Theory/Randoms/s42256-021-00337-8.pdf,1
.local-reference-library/homomorphic-research/ScienceDirect_articles_22Dec2022_11-13-10.885.zip,aa6a3205679cb121354c97b44bf1f5c3ee95d23396134612458fce395fdf8465,18686950,Homomorphic/Theory/ScienceDirect_articles_22Dec2022_11-13-10.885.zip,1
.local-reference-library/homomorphic-research/Tex Homo + ML/NOHOMO.pdf,d5bf6ff5accc2e70cbbf17c6aa016394dfef4e8af160affc1bd9891b8b33a91e,280535,Homomorphic/Theory/Tex Homo + ML/NOHOMO.pdf,1
.local-reference-library/homomorphic-research/Tex Homo + ML/NOHOMO.tex,8d9efde00d27fa0628f368095b1115ab4edc29aa5568b2f8bf7dfcd0dd45e399,6895,Homomorphic/Theory/Tex Homo + ML/NOHOMO.tex,1
.local-reference-library/homomorphic-research/Tex Homo + ML/sections/01-Introduction.tex,0cff9016c937c7b975f379f7bdc53301b52372a7aea63e0f8cb50773763f2522,34427,Homomorphic/Theory/Tex Homo + ML/sections/01-Introduction.tex,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/1909.09731.pdf,21ebc44a766cd6cef548c92a70a0158ab9b6a0d9aa8ba42dee61d702fe4ea235,1465250,Homomorphic/Theory/Περασμένα σε LaTeX/1909.09731.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Co6GC_ Finding short vectors in lattices _ COSIC.pdf,893cb7d9d584ee5e6dc7cada80b6cb527fac15bb6d388f827673faa0a9f5433f,319943,Homomorphic/Theory/Περασμένα σε LaTeX/Co6GC_ Finding short vectors in lattices _ COSIC.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/CO6GC_ Homomorphic encryption (part 1)_ computing with secrets _ COSIC.pdf,3ba07b36b63b67f9912f5704da7544a719a363a2402f43cae13ba8f236318400,399255,Homomorphic/Theory/Περασμένα σε LaTeX/CO6GC_ Homomorphic encryption (part 1)_ computing with secrets _ COSIC.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Co6GC_ Introduction to Lattice-based Cryptography (Part 1) _ COSIC.pdf,49d617aae817f42de2275eb6064996643e75b00c091cd97c454c2ea897c1d568,417027,Homomorphic/Theory/Περασμένα σε LaTeX/Co6GC_ Introduction to Lattice-based Cryptography (Part 1) _ COSIC.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Co6GC_ Introduction to Lattice-based Cryptography (Part 2)_ LWE encryption _ COSIC.pdf,f73391b099a3f36e933638271f90265c26bb785d95a87a041d7435020c99ec08,190751,Homomorphic/Theory/Περασμένα σε LaTeX/Co6GC_ Introduction to Lattice-based Cryptography (Part 2)_ LWE encryption _ COSIC.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Cryptonets.pdf,51bd6547a28d546b395b707ecd8ecf8d64e7cfbc6cae820600fdb2cf8080c307,262702,Homomorphic/Theory/Περασμένα σε LaTeX/Cryptonets.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/easy-fhe.pdf,0006d958c6c7f6772c27346d1535fe6c870660646038310eb1a00d7fe9cb7569,201016,Homomorphic/Theory/Περασμένα σε LaTeX/easy-fhe.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/107442_MADI_2022_archivage.pdf,3518d7aaeeedad180e646273d2e86edf85d9063b09a273c2c610a20758408216,2980753,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/107442_MADI_2022_archivage.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/2018IMTA0073_Bonnoron-Guillaume.pdf,ac883e16aca14574a36530f8767cacc992a817e9c533d9cd90ba18f2fecb97dc,2288665,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/2018IMTA0073_Bonnoron-Guillaume.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/2018SORUS080.pdf,16b61a869d2b3b027c50e84c36de68c21a0cfb5309626812b9da08667ee8472a,3214731,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/2018SORUS080.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/77922_CATHEBRAS_2018_archivage.pdf,7cee2bc6767a0047e0ad15f9855d688d8e7618fee37051eaf2af6664a83f12c0,2227682,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/77922_CATHEBRAS_2018_archivage.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/97634_ZUBER_2020_archivage.pdf,2aa1871ede34f9476735953db174d732583bcbed8479f1536fede6ca059de0fd,1867094,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/97634_ZUBER_2020_archivage.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/Crawford_JLH_PhD_final_140420.pdf,faaa8e791dc74aba03592764e7c62585e18ca32004f31223aba6dd71eb80a0ac,960840,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/Crawford_JLH_PhD_final_140420.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/diss.pdf,57323f319d0fb67adba57a9cd547fff2b7787f787c2a2bcbce6bb4003ced3093,2347312,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/diss.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/EPFL_TH8263.pdf,f6948c5759775b0d2a04ba405fb22ac689ca75acb64b7d8fab364ae9fbee1dd8,14524846,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/EPFL_TH8263.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/Full_Dissertation_TwanKeijzer.pdf,7f2382581bc3a50111083ebcd95b8fe4415b7282f129875aba14d3140208ddb5,5401545,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/Full_Dissertation_TwanKeijzer.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/Key-Recovery Attacks Against Somewhat Homomorphic Encryption Schemes.pdf,68d6af1e933b50f6582cf22d34d29d3817cf3b656560a9ed28b58425dd6a3d0c,1628693,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/Key-Recovery Attacks Against Somewhat Homomorphic Encryption Schemes.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/Minelli-2018-These.pdf,17d776aaaa68f981ba15ef2cefb1eb03624e4385b29b54681b8fe49b674783c9,3562641,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/Minelli-2018-These.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/qt7db3z57n.pdf,9995d161702df8122ba0959e6b69af277d14bad1abed961a6b6378b2dbca0797,881969,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/qt7db3z57n.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homo theses/thesis_hilder_vitor_lima_pereira.pdf,f85b43d2fda495a9cdfb95631941bb54e25ba5a64efec4edb469a794df4c20c4,1158775,Homomorphic/Theory/Περασμένα σε LaTeX/homo theses/thesis_hilder_vitor_lima_pereira.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Homomorphic Encryption/2019-1234.pdf,b3bde39d7ad6edcb80bd3c311a0dbe5ac3c87ed8f6b4aef797925d7e645ab222,795008,Homomorphic/Theory/Περασμένα σε LaTeX/Homomorphic Encryption/2019-1234.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Homomorphic Encryption/2020-636.pdf,c33de6c3c5ec5d85826d03feecf81643d3cca4e73b11d6da46041fe191f67761,422828,Homomorphic/Theory/Περασμένα σε LaTeX/Homomorphic Encryption/2020-636.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Homomorphic Encryption/978-3-642-29011-4_29.pdf,fa3309f37ef782b62a344d9a053d4acd6c313b216a0a0eb107ee7f830fc205d8,334689,Homomorphic/Theory/Περασμένα σε LaTeX/Homomorphic Encryption/978-3-642-29011-4_29.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Homomorphic Encryption/TR16-205.pdf,3538ee5890e00d9bdc0004221108f6c87aa651eea9c0fd1a12738852f1bc9de4,857693,Homomorphic/Theory/Περασμένα σε LaTeX/Homomorphic Encryption/TR16-205.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/2017-700.pdf,9b10b3c8fcb0d53eead1d68fbcf968379de3a6faa04b8c4b0eb6ea75df16713b,411184,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/2017-700.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/2202.02960.pdf,51184f4c5de27b6a46e17a02d97c16ce8e3405c251ba306c62ca4363c3d28b1f,1208235,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/2202.02960.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/post quantum/1902.10972.pdf,60226a5e3e2d0d70436f329a1c08a30c766911452aba92fe79377eccdafeeabe,592564,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/post quantum/1902.10972.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/post quantum/2011-277.pdf,3a09cfaa3a9199f14c8e5fa6d13736f217312ed05e8d42cb590e0bcd07b04f96,434539,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/post quantum/2011-277.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/post quantum/2014-039.pdf,4151eb3773b18f55aaa8db7e227672e23949a206b9ddd42e754ca1c91ef537e1,362225,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/post quantum/2014-039.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/post quantum/nwab115.pdf,80ad3d53b3c25f1d8f8e8e03b8b78ad24f8b081b85f1827a3c6ad42c947b5fff,113809,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/post quantum/nwab115.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/homomorphic schemes/YHu.pdf,61c6fd368145516d0c7d341d1a71816f96ac034415f5b9388d49ba987d78f32d,708352,Homomorphic/Theory/Περασμένα σε LaTeX/homomorphic schemes/YHu.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Private AI.pdf,bcfbbfe531195a454f331962a096a4b489bbd118bd16d7d2e63c090e1759d51b,903694,Homomorphic/Theory/Περασμένα σε LaTeX/Private AI.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/raluca-cryptdb.pdf,624662a996f77ec702a1ddbd6349861eb2a80e1d8c0c54de36979f020af02783,359092,Homomorphic/Theory/Περασμένα σε LaTeX/raluca-cryptdb.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/rothblum.pdf,40a02e254452b737c0cf0cce5bff367470ad92c1dc7e02fcb655c5c6b744aac9,1841856,Homomorphic/Theory/Περασμένα σε LaTeX/rothblum.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/10.1007@978-981-13-7082-334.pdf,0185590a78cacf953935d937db098bc3eb285b4c13d8c3a3edbb735c9e8e271b,255814,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/10.1007@978-981-13-7082-334.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/1305.5886.pdf,ca842c9835cc34c5ec92096624a650c8afde825e1003a68a547f05e81cedd1b4,333658,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/1305.5886.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/44ba9ec9-d8bc-41e8-b6be-de4b05055dc5.pdf,735cf075df174fa8a88e1959d2f1ecb53b4f59c4357b996b310906d804c5d0de,1262983,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/44ba9ec9-d8bc-41e8-b6be-de4b05055dc5.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/CAnsu bozkurt thesis.pdf,b273a3ccba5c6f58638d4eef8ee1dac56ce6fb075a109a1052a31d13c72648b7,1057731,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/CAnsu bozkurt thesis.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/d6a2a53f0d001610.pdf,709d986f7303f882d67b11b12d479f0ce92256752d60b83e59495ff0b079cd17,1019380,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/d6a2a53f0d001610.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/Fawaz_2021_J._Phys. _Conf._Ser._2128_012021.pdf,df387697d05e883b12142afd1271f748e2f7fdc2863f3a8d28e8e1571303b1ae,1333743,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/Fawaz_2021_J._Phys. _Conf._Ser._2128_012021.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/FHEBenchmarking.pdf,5a244960f4f1f6412298a6bc053ba4bda7725a6db9871171340a084baaf60f5a,1284760,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/FHEBenchmarking.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/Fully_Homomorphic_Encryption_State_of_Ar.pdf,6c02e98ffcb2be43c6e57413761ae31d768eba588362907160d134ebf7665782,1146586,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/Fully_Homomorphic_Encryption_State_of_Ar.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/main.pdf,0f2ed3fae91e61107a1d8872b00a8dc7e473cf7f9d810f3769ae70b5312b1723,808055,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/main.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/Minelli-2018-These.pdf,bbb46075a0d914be999a74746ec280d268d2fe1c372aff79586426707c353248,3562656,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/Minelli-2018-These.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/s12083-021-01076-8.pdf,2219e7710528de815165b9977b07559842d52315f2b8e5153eedeab77e0cc82f,1167166,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/s12083-021-01076-8.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/Survey_v16_r_comments.pdf,199b58ec05a48275d64006415c44b2fa166879aa84aaa65abd371addd50020fd,880647,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/Survey_v16_r_comments.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/Towards Fair and Privacy-Preserving Federated.pdf,f39249b2dddf83d9c5ec23f4c95446cd527b594f9e27f1fec0a667341219c944,6162294,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/Towards Fair and Privacy-Preserving Federated.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/Surveys/TRUSTEE_HomomorphicEncryptionOperations.docx,da2a97c9ca15cd4ea65db4e3495650cf9c459fccbe185637cefae7a79b71236a,119142,Homomorphic/Theory/Περασμένα σε LaTeX/Surveys/TRUSTEE_HomomorphicEncryptionOperations.docx,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/TCHES2022_4_24.pdf,b06f03f8e5e12dbcb85f570cf8bf5960ad7de74e92d67c28e3383d9447d98ffc,915206,Homomorphic/Theory/Περασμένα σε LaTeX/TCHES2022_4_24.pdf,1
.local-reference-library/homomorphic-research/Περασμένα σε LaTeX/The (r)Evolution of FHE.pdf,eb8765927d575e4323fb7bee2d6edfae08bd0ce36d827ec1398daf1eca908d4c,897348,Homomorphic/Theory/Περασμένα σε LaTeX/The (r)Evolution of FHE.pdf,1
